date,AFE_0 A:10_01,ANS_0 A:10_01,APS_0 A:10_01,APT_0 A:10_01,ARA_0 A:10_01,ASB_0 A:10_01,ASO_0 A:10_01,AUW_0 A:10_01,AUY_0 A:10_01,AVR_0 A:10_01,AWB_0 A:10_01,AWC_0 A:10_01,AWE_0 A:10_01,AWI_0 A:10_01,AWO_0 A:10_01,AYY_0 A:10_01,AZB_0 A:10_01,BAP_0 A:10_01,BAT_0 A:10_01,BBR_0 A:10_01,BCA_0 A:10_01,BO_0 A:10_01,C_0 A:10_01,CA_0 A:10_01,CAP_0 A:10_01,CC_0 A:10_01,CL_0 A:10_01,CO_0 A:10_01,CQD_0 A:10_01,CT_0 A:10_01,CUA_0 A:10_01,CZR_0 A:10_01,DAE_0 A:10_01,DF_0 A:10_01,DH_0 A:10_01,EP_0 A:10_01,FC_0 A:10_01,FN_0 A:10_01,GC_0 A:10_01,HG_0 A:10_01,HO_0 A:10_01,IHW_0 A:10_01,IJ_0 A:10_01,JAA_0 A:10_01,JO_0 A:10_01,KC_0 A:10_01,KI_0 A:10_01,KO_0 A:10_01,KW_0 A:10_01,LA_0 A:10_01,LB_0 A:10_01,LC_0 A:10_01,LH_0 A:10_01,LL_0 A:10_01,LN_0 A:10_01,LP_0 A:10_01,LT_0 A:10_01,LW_0 A:10_01,LX_0 A:10_01,MFE_0 A:10_01,MFW_0 A:10_01,MMB_0 A:10_01,MW_0 A:10_01,ND_0 A:10_01,NG_0 A:10_01,O_0 A:10_01,OQA_0 A:10_01,PL_0 A:10_01,PNL_0 A:10_01,PPC_0 A:10_01,PSA_0 A:10_01,QC_0 A:10_01,QK_0 A:10_01,QS_0 A:10_01,QW_0 A:10_01,RR_0 A:10_01,RS_0 A:10_01,S_0 A:10_01,SB_0 A:10_01,SCO_0 A:10_01,SM_0 A:10_01,TIO_0 A:10_01,TO_0 A:10_01,W_0 A:10_01,W5_0 A:10_01,W6_0 A:10_01,W7_0 A:10_01,WT_0 A:10_01,XA_0 A:10_01,XB_0 A:10_01,XO_0 A:10_01,YUT_0 A:10_01
3/7/18,147.4268685,127.0434406,139.7961075,76.90822159,127.1215191,94.29797405,129.5343193,117.7721476,119.2390793,121.523729,125.8386568,126.1207255,126.5852119,128.6783986,119.8087994,116.9738521,118.3249103,129.3320918,120.0517067,121.3258798,127.2961106,87.80690184,93.30308227,89.022446,75.77273794,108.7641225,107.6820019,115.2674428,139.9504153,112.4422257,89.19979522,122.478429,127.4934312,85.57157039,117.8481533,79.14910088,108.3991261,94.01683368,112.0611671,121.2852764,108.0391953,120.9522319,87.767231,124.427468,82.38989271,77.77292383,127.7001814,91.45961135,102.6904309,120.7534928,161.5051001,108.0249009,101.5392636,117.2541965,133.8948566,123.3088795,103.9251505,116.8846352,131.5238641,124.7254467,109.8153847,121.6237991,105.7328156,72.73817544,72.73817544,112.2228233,113.5895349,99.41108028,128.3155985,94.60932211,124.2342203,91.99706674,95.9409172,114.3973416,66.59164835,110.1325875,104.2838264,100.2181085,59.28968107,123.4794294,113.6028601,121.0939551,119.5181752,97.38019041,118.2654605,125.4410533,119.5224101,122.0884413,124.5159496,100.9846623,107.2432046,172.13837
3/8/18,146.2059497,125.2612786,137.158103,76.26276231,122.6739457,91.96368236,129.2811828,116.8246926,118.2901753,120.4523208,125.2257901,125.3377386,124.9574261,127.1087536,118.6513973,116.0004439,117.6232084,129.5815151,118.0243366,119.8842567,126.1363671,87.09569329,94.80894222,89.2938559,75.75386239,110.9901586,105.9878897,113.9596213,137.3819567,115.5090786,89.04937398,121.0101542,123.303728,84.37308901,116.8945112,79.88309563,106.8723779,96.6767649,111.563155,119.0920877,107.1458807,118.7436665,88.14499526,123.3837966,80.84853574,77.48308684,126.5517155,90.22417657,102.4982167,121.2596451,160.965175,106.9707851,101.9511116,115.42596,130.7493274,121.2313398,104.7843168,116.0079087,130.2727933,124.4186191,110.1734784,117.9795569,106.5428654,72.18812082,72.18812082,112.6479098,112.0003532,99.31721753,128.4023463,92.2619495,122.9660831,94.44748079,96.10661827,113.3501123,67.08060143,109.6474219,104.203946,100.1005093,59.75324386,121.44176,113.5732375,118.656149,118.599831,97.77186538,117.6795166,124.8169848,118.2332175,121.1927586,123.9048284,98.73268796,107.7094794,172.13837
3/9/18,147.015566,127.6953229,139.8268391,76.53620812,125.7514397,95.56701359,132.5649744,119.3151983,120.5929794,123.5271937,126.5421354,126.6427167,127.1260625,129.1024421,119.59976,118.9038382,120.1929998,132.368777,120.0347447,120.7420646,128.3782327,86.41183892,94.08612945,88.61533116,75.72554907,109.7435784,109.270232,117.3277095,138.0240714,114.6948698,88.89895274,123.6862345,126.6457632,85.33187412,119.388652,80.00542809,107.4566889,100.1581455,111.7572953,121.3046851,108.7307937,120.7247724,87.2005846,125.466701,81.63375533,77.38647451,128.8029476,88.95130437,100.0474858,122.0550274,163.1248754,108.1566653,101.6141451,117.3159613,136.5959625,123.5669037,104.1193123,118.8776011,132.199846,124.7254467,110.2331607,121.589147,105.3064736,71.55948697,71.55948697,111.5851936,115.4743783,100.5582917,131.0203946,95.65466064,124.6838326,92.74284493,95.9409172,114.8461542,67.19343675,108.7653027,102.8260096,97.77204346,59.52146246,119.8717523,110.6702178,117.030945,121.0507111,95.81349051,120.266155,126.129171,119.2878721,124.2931987,124.210389,100.6674828,107.5929107,162.6628634
3/12/18,147.3016222,127.4342195,138.9565189,77.31203109,125.0076429,94.64842658,132.6365509,118.4227212,120.0627671,123.321593,125.6920301,125.7965589,126.7474671,128.9263272,118.7390094,118.7073705,120.0521253,132.5187799,119.2327741,119.6014503,127.1660545,86.84950572,94.14636384,88.61533116,76.49315466,113.3497568,108.2290589,116.3602799,137.6571487,113.0121718,89.19979522,122.8700975,125.6494059,84.80454231,118.508367,80.12776055,107.1928065,104.7739085,111.4871871,120.8388751,107.4686266,120.4269087,86.82282033,124.2599213,80.73220691,76.93561698,127.5132486,89.13849146,100.3838606,120.2907249,164.137235,106.7731384,101.3520599,115.7224308,134.7392608,122.6148834,103.9251505,118.5444107,130.6662753,124.3437899,109.5169734,120.1106589,106.5002312,72.76436852,72.76436852,111.6914653,114.47652,100.4227121,131.0932628,94.67272282,124.5253155,95.40633846,95.60951507,113.3002442,67.5883604,108.5447729,102.3267572,97.93668246,59.93866898,118.9197264,109.722293,116.0558225,120.3207452,96.10724674,120.0884342,125.2784671,118.2715407,123.9716715,123.675658,100.1229914,107.1266359,157.1354846
3/13/18,148.6032552,127.1853827,140.9033687,78.77146857,126.9569989,96.89008765,136.6588029,117.7373282,119.7869002,122.8601336,125.6870876,125.8331316,126.4037653,128.6219734,118.4884695,118.2577617,119.4926332,136.5374604,118.7774898,119.7269504,127.1307928,88.13515194,94.38730144,89.022446,77.93713401,112.7264667,107.2055328,115.8049036,139.1859931,112.6050674,89.65105894,122.262336,127.8783558,84.51690678,118.104903,80.61709038,106.7215879,102.9549849,112.0189627,121.3435026,107.998852,120.4279502,87.32650602,124.3679945,80.2668916,78.28818957,127.5594077,90.33648882,99.99943224,121.0137997,163.7322912,107.0805889,101.4269414,118.118903,136.7342275,123.2154569,102.9058005,118.004306,132.956542,125.9467485,110.1734784,119.1338007,106.670768,72.97391314,72.97391314,111.9040085,114.0145486,100.8815967,134.9865037,97.2876155,125.5513538,94.6072904,95.80835635,113.4498484,66.5164248,108.2360311,104.0242151,98.66579801,58.50162432,118.9698331,111.2330482,117.5510103,120.0264041,95.27493742,119.5987001,125.2883208,118.1856967,123.4204822,124.2867792,99.71594437,107.476342,157.9251101
3/14/18,150.1055914,127.9809594,144.0112601,77.62681172,126.739943,98.15758334,138.1025539,117.9993903,120.0627671,122.7847467,126.1385001,126.1556357,127.2202752,129.5863305,118.840455,118.1310195,119.4415578,138.2293528,120.3669512,119.574051,127.8969334,86.74008902,93.66448866,89.5652658,76.80460118,113.794964,107.6820019,116.2527877,142.763489,113.2292941,89.80148018,122.6617221,127.5879253,83.98957497,118.0865638,80.98408776,107.0985628,96.89190639,111.8923495,122.1392614,108.7596103,121.1774002,87.32650602,125.0878903,81.0811934,77.96614848,128.24146,91.3472991,100.8643961,120.2184174,163.4623286,108.0468616,100.1539565,118.847727,136.2947422,123.9583887,102.8669682,117.965531,130.1315434,123.8858017,109.875067,119.29056,106.031255,71.67498268,71.67498268,108.7158601,114.8091395,100.2767034,136.5340843,97.98656966,126.3958179,95.56614807,96.10661827,114.1480013,66.55403657,108.8535146,103.5249628,97.11348748,59.15061223,120.4396274,109.8704063,118.249848,120.4129721,95.71557177,119.5088375,125.7580144,118.5535995,123.4434484,123.8284383,101.7247478,107.1849202,157.1354846
3/15/18,149.1682549,127.898598,143.2847639,78.04333963,126.1800216,99.01750429,138.8724381,118.0213815,120.0960277,122.962934,126.537193,126.5579347,127.422658,129.6068487,118.6237303,118.2821485,119.5694131,138.6340116,120.3255806,119.4761417,128.2147466,87.69748514,93.18261348,89.83667569,77.42120239,112.9045496,108.0878829,116.664841,142.5188739,113.3514254,89.35021646,122.8893916,126.9181286,82.83903285,118.104903,80.73942284,106.0241844,99.05495617,111.2339606,120.9165101,109.0938828,120.910781,87.83019171,125.4167699,80.73220691,76.48475946,128.5716928,91.53448619,98.70198645,119.9002645,166.8368606,107.0366674,98.43168289,119.1689037,134.2553332,122.721652,102.2747744,118.1175427,130.5250254,123.2751508,109.9944316,118.4663359,104.9654,70.45398805,70.45398805,106.6966994,115.2711109,99.79696047,136.8862803,99.17881227,126.3641145,95.67268782,96.27231934,114.646682,65.63254807,109.4709981,104.2438862,97.9131626,59.05789967,121.0743114,109.9000289,118.656149,120.6307845,93.7571969,119.6170734,126.0996098,118.2761395,123.604212,123.675658,101.7511794,107.2432046,157.9251101
3/16/18,147.3667074,129.8925434,141.8024948,78.04333963,126.7270448,99.01750429,136.8630298,120.0067266,122.2041982,124.5510961,127.9123648,127.947421,129.0974545,131.5968751,120.1932111,119.9889616,121.2335664,136.4051689,121.5337664,120.837219,129.960934,87.47865174,92.21886311,89.42956085,77.2256159,112.2812595,110.134935,118.640689,140.6161268,112.4286555,88.17067565,125.1225489,128.1162063,83.65400019,120.0383578,80.49475792,105.553635,97.80378032,110.7717114,120.1432631,110.2148876,122.3654195,88.01907384,126.9836697,80.44138484,76.03390193,130.1974895,90.89805009,96.0109878,119.943649,165.0483587,106.5096095,98.01983485,117.7977263,134.2059529,122.1655653,102.1776935,119.6941208,131.6651141,121.6721922,108.8301451,119.5212454,104.325887,70.55790249,70.55790249,102.977193,117.4019866,99.10198112,134.6855363,99.27457112,125.1598295,95.67268782,95.51009443,115.7936475,65.50090686,109.9120577,104.4635572,98.73635758,58.64069316,117.9999565,110.4628593,115.9605816,122.8843479,91.60298454,121.1828405,127.422763,119.8431127,125.0475976,122.3730023,102.9504179,106.050288,153.8583691
3/19/18,145.244477,128.5782733,140.2938909,79.60420642,125.4506573,97.6972709,134.4070863,119.6749242,121.6776395,123.2568693,128.649299,128.741888,128.0614979,130.5763487,120.8765437,118.8795331,119.9022438,133.953442,120.5926413,122.381264,129.205882,87.69748514,90.35159678,88.07251137,78.77788959,108.853164,109.640819,118.2275572,139.9298902,110.230292,86.69624963,124.5212399,126.4583497,84.22927125,119.7465156,79.51609825,104.047877,98.63082877,111.2255561,119.157373,109.892958,121.1679169,87.26354531,126.2861566,80.2668916,76.87120877,129.4737582,91.16011201,90.38872275,120.1171869,164.2047257,105.609219,94.57528756,116.9824317,132.7689843,121.5205048,101.0369924,118.5526019,131.7054712,120.374559,107.8496933,119.5212454,101.7252008,69.57071534,69.57071534,99.89531621,116.9943408,99.53763982,132.2647178,98.22882365,123.9040548,92.21014622,94.78100974,116.6414046,67.06179554,108.368349,103.3851722,96.19621308,59.75324386,113.6993141,106.2268204,112.4119865,122.3185266,88.27374726,119.8506556,128.2392813,120.6802842,123.7187664,120.7638395,101.9089739,104.9170172,151.8249986
3/20/18,148.1396434,131.0195561,142.7649665,82.33572331,128.0034323,99.96052814,137.5328325,122.1324496,124.054897,124.8655385,130.4373513,130.5485526,130.2715386,132.7534717,122.946823,120.4156649,121.3500571,137.1861554,122.7215833,124.2955219,131.5512695,86.82215154,90.23112798,88.20821632,80.7182317,110.4113892,112.1290462,120.5806125,141.3647486,112.7407689,86.54880703,127.210696,129.3128103,84.08545348,122.154214,79.76076317,103.4832178,100.2637193,110.7380933,117.4562295,112.2729373,123.4550235,87.13762389,128.4138721,79.91790511,76.61357589,131.7392013,91.49704877,90.3406692,119.3796506,165.2508306,105.0382397,94.72505048,116.2659606,132.5270205,119.8122066,100.5515877,119.9696128,129.3647581,123.0461567,109.1978145,123.6885598,101.1709562,70.24615918,70.24615918,100.1078594,119.1622752,98.57296698,135.456677,100.5087963,126.901895,93.54189299,94.78100974,118.4366549,65.78299518,107.6626536,103.8045441,96.73716978,58.22348665,113.4747826,107.1451226,112.429047,124.7509752,88.71438161,121.1605153,130.029719,122.6284972,125.2079738,123.8289116,103.8866655,106.2888713,155.2139494
3/21/18,152.7060313,134.3520458,147.5240286,79.99442312,130.5562073,100.903552,142.2214518,126.0302161,127.7872687,127.7775487,133.8687012,133.9989994,133.8283228,136.2572789,126.2636383,122.9758845,123.8962117,142.3124934,125.6594401,127.7166869,134.9101558,88.54546457,90.35159678,88.34392126,79.94209486,112.370301,115.0055074,124.0652898,144.9518947,112.0758318,86.99113484,130.4608583,132.0759045,83.98957497,126.0211236,79.76076317,102.560941,100.6242276,111.5533327,118.2488077,115.4002531,126.322772,87.51538815,131.6587662,79.77249408,76.54916767,135.2023932,92.02117262,89.47570535,119.712265,162.9224035,103.3911838,93.71415073,118.6871387,132.5764009,120.5151001,102.1534232,122.754878,131.2514536,122.3591745,109.5042057,127.9605213,100.488809,69.28495064,69.28495064,98.40751363,122.7754993,99.1745909,140.5183883,101.9345393,131.3557473,94.55402053,94.44960761,121.8775514,66.46000713,108.6329848,104.0441852,96.87828892,58.73340572,114.4938103,107.9745567,113.1626508,128.4220087,88.81230035,123.965834,133.482706,125.9834073,128.4154973,123.0626435,106.3640398,106.5274546,166.7363824
3/22/18,151.021124,133.7920072,145.754899,79.99442312,130.7385484,100.7149472,142.8912546,124.8816694,126.5483071,126.9800498,132.9968817,133.2012082,132.9477597,135.3898314,125.7019951,122.2078186,123.2305503,142.6459283,124.5470642,126.9134569,133.8042064,87.20510999,90.59253437,88.75103611,79.55402643,112.8600289,113.4702183,122.8258942,145.4197833,111.4787453,87.72834784,128.8464113,132.0759045,83.51018242,124.9449553,79.63843071,103.9161232,100.1788938,112.0492,116.7603071,114.6874091,125.5066119,87.38946673,130.5344632,79.10360331,76.64578,134.1705043,91.83398553,90.53288339,119.2784201,163.5973099,103.7864772,91.84211416,117.0194905,129.9098612,118.7178281,101.4495864,121.8922606,129.3647581,121.214204,107.7884151,126.483648,101.128322,68.99918594,68.99918594,97.23852589,121.348739,99.05011699,140.8476196,101.3645461,130.294489,95.13998911,94.11820548,120.9799262,66.9677661,108.7211967,103.6647535,96.87828892,59.19696851,116.2382476,109.0113495,114.1521629,126.9909278,89.2529347,123.1228056,132.5727308,125.4309986,127.499062,121.9132415,106.1378676,104.7380797,163.3474315
3/23/18,155.1766272,135.7998236,149.1969111,81.16507321,134.932393,102.6009949,146.2402684,127.5579656,129.0223585,129.9262385,134.0693841,134.2516333,135.1232685,137.5329368,126.609985,125.1094009,125.9764033,146.2120765,126.3898966,127.7098815,136.6316744,85.94681794,90.89370636,88.47962621,80.52574976,116.4216866,116.2584445,125.3944966,146.7298714,111.0445007,85.81159402,131.9322287,137.0494742,81.01734116,127.6262558,79.39376579,102.4668311,98.8216861,113.9402194,115.7164236,116.1820821,127.2051123,87.2005846,133.0413248,78.66737021,75.48643207,136.8487492,91.04779976,92.11865045,117.817809,164.5421789,101.9417747,87.49898932,115.6977249,127.5099755,118.1172545,101.1098031,124.8040203,129.9297578,119.9929022,107.6045804,129.0154308,102.7910558,68.40167793,68.40167793,96.17580976,123.7204963,98.96713438,144.3688101,103.4545211,133.5869643,97.00443458,93.78680335,121.8775514,67.17463087,109.0299385,103.9643049,96.73716978,58.26984292,110.0204513,111.9439917,109.1704813,129.6508716,90.13420339,125.8601489,133.6171528,126.2199315,130.4774768,120.3040787,107.3791847,104.7977255,156.5695298
3/26/18,154.5775629,134.5774484,148.7097186,81.94550661,135.4794162,102.2237854,145.5704656,126.6300128,128.3854548,127.8618557,134.3243502,134.5923566,134.4153648,136.8355771,126.8986072,123.1465658,123.9960609,145.5434237,125.5934294,128.281534,135.4950618,86.05623464,90.11065919,88.75103611,81.49436854,117.0449767,115.6760935,124.8735912,147.6656487,110.97665,84.63205321,131.2845164,136.8652679,80.92146265,126.6777686,79.63843071,101.2622247,97.93101854,114.377255,114.8271895,116.0096198,126.0971143,87.07466318,132.023441,80.20872718,76.09831014,135.8692979,91.23498685,90.00429437,117.788886,167.7479842,101.0778614,86.89993762,118.2424325,127.5149136,117.0273246,101.5466673,122.8534141,131.8568104,119.0769259,107.3594675,127.486234,101.8531034,69.02516455,69.02516455,96.28208137,123.0349102,99.20570938,143.7085869,103.2645233,132.7545487,96.95116471,93.85308377,122.2266279,66.79851311,109.9120577,104.3836768,96.47845135,57.57449874,108.1032974,111.0849349,107.8226976,128.9547752,88.95917847,123.9788293,133.8991631,126.5809423,128.4154973,119.4611839,106.2641033,104.3205589,153.8583691
3/27/18,153.8096035,134.9883745,148.2106127,83.5063734,134.5677109,101.4693663,144.4541277,126.5023965,128.2305846,127.7137487,135.2340033,135.4782372,134.6398221,137.6519982,127.6677464,122.8052032,123.813004,144.0955675,125.5949382,129.4250333,135.9135104,86.38448474,90.11065919,88.75103611,82.65857381,113.7059226,115.1466834,124.7658177,147.7592264,111.3023335,84.77949581,130.8978225,135.4844576,83.17460764,126.604808,79.88309563,101.9021719,100.5818148,113.284666,116.0063912,116.3660419,126.2347844,87.51538815,132.1445541,80.09239835,76.61357589,136.0912914,91.16011201,89.18738406,117.2682722,171.0887709,101.0298662,86.48808957,119.1812567,127.9445227,117.863679,101.6680185,122.5520095,132.5428815,119.30592,107.6658586,125.9561933,101.1709562,70.50594527,70.50594527,96.06953814,122.6457938,98.79079633,142.2789836,102.124537,131.7419195,94.28767118,94.11820548,123.3237253,66.93015433,109.7797398,104.423617,95.9139748,58.13077409,109.3123134,110.314746,107.8397582,128.6845032,87.93103166,123.7675724,134.8452094,127.3543144,128.2551212,119.7676911,106.300922,104.7380797,157.2473199
3/28/18,151.3321647,134.4335375,146.1756277,83.5063734,131.6502537,99.5833186,141.3283815,124.9163081,126.9722643,125.2437808,135.3442145,135.6228368,133.8801206,136.9036122,127.8034768,120.7570275,121.8160201,141.1980721,125.6247373,129.529253,135.3000163,86.49390144,89.99019039,88.47962621,82.85416029,115.6203136,113.6113943,123.5084599,145.9032682,109.5653548,84.63205321,129.4863897,133.3653485,82.88697211,125.036156,80.12776055,103.7655474,100.4545766,111.7802551,116.0643848,115.7739214,126.2647457,87.2005846,131.565705,82.06998844,75.84067727,135.35601,90.710863,88.61074149,116.3716594,171.1225162,101.3418349,85.25254543,120.0459631,129.2382883,118.1839849,101.7408292,120.3981938,132.8960063,119.3822513,107.9722498,123.5830689,100.5314432,70.09028752,70.09028752,94.26292072,121.5525619,97.5875485,139.4180163,100.7945529,129.593658,95.67268782,94.71472932,123.2738572,65.40687742,109.7797398,104.203946,95.77285566,56.60101687,108.9496086,109.9888969,107.5667893,127.4964727,87.24560045,121.7876218,134.8353718,127.4539036,125.7120132,120.0741983,106.2062453,105.1556005,158.6029003
3/29/18,153.2979416,134.6398675,147.4469055,83.1161567,131.4679126,98.45168998,140.8818463,125.9153615,128.0912014,125.7405087,135.673203,135.9220085,134.5189605,137.2778052,128.0374948,121.3544121,122.4816814,140.8628542,126.4370471,129.3834233,136.0776622,87.17775582,93.42355107,88.88674106,82.65857381,113.794964,114.5996264,124.5502706,144.6399689,110.5424053,86.10647923,130.7141429,132.7213634,82.69521509,125.9116827,80.49475792,100.3775919,100.4333703,111.5533327,116.9729501,116.1820821,126.8085996,87.70427029,132.353385,82.06998844,76.09831014,136.2310481,90.22417657,89.81208018,115.1568937,174.0246137,98.46212374,85.73927494,118.5389033,130.9369728,119.0514801,102.7601791,121.162275,132.4117209,120.9088786,109.1365363,124.0573562,98.65553839,70.99953884,70.99953884,95.64445169,122.553147,96.73697675,139.0870244,99.27457112,131.3443052,93.38208337,94.78100974,123.623925,66.0462776,108.9858325,104.3836768,98.28948031,57.25000478,111.4712704,113.7509733,110.7059311,128.698114,88.32270663,122.5843337,135.2911792,127.8242508,126.4680723,121.0703467,106.2798827,106.1099338,153.1805789
4/2/18,148.7452396,130.7820165,142.6890974,85.06724019,124.721293,94.30238504,137.5328325,122.7249538,125.2086799,122.6006417,134.2338784,134.4012191,131.7909415,134.7605069,127.0795811,118.3674891,119.5620909,136.9632711,123.972016,128.0384845,132.9615453,87.64277679,93.30308227,88.88674106,84.59891592,117.312101,111.1937551,121.4966874,144.7647392,109.8774682,83.4525124,127.4233777,125.9970972,82.69521509,122.9932604,80.49475792,99.28591738,100.4333703,113.2006207,117.9201777,113.8365952,123.0901787,87.70427029,129.1886392,80.96486457,74.97116632,132.6934733,92.13348487,89.86013372,115.1568937,173.0122541,96.9022802,81.94690008,118.5389033,130.9369728,119.0514801,102.7601791,118.2102826,132.4117209,120.9088786,109.1365363,119.8377182,97.80285439,69.70060839,69.70060839,98.51378524,120.4408007,97.14151697,135.2366026,94.8088646,126.9619662,93.38208337,94.78100974,122.223654,66.0462776,108.5888788,104.8030488,97.41924561,58.03806153,113.4747826,111.7662558,112.9749847,125.6531783,87.39247857,119.8193336,133.8368585,126.5202551,123.3063705,121.0703467,103.4132819,106.1099338,153.8583691
4/3/18,148.0114947,132.026932,142.6122878,87.2149929,123.952543,93.87991035,137.3631492,123.5453444,126.250182,124.7926243,134.2799368,134.525874,132.3866166,135.2605648,127.5086141,120.5863462,121.5294529,136.2785707,124.6883273,128.5245835,134.0716446,88.46340204,93.60425426,90.24379054,86.73484451,111.2127622,112.0761052,122.3588756,142.0073156,111.3023335,83.4525124,128.2335014,125.3958479,83.36636466,123.5587047,81.4734176,98.26953074,99.50028995,112.3937858,118.4421195,114.6874091,124.6138419,88.58572024,130.7827004,80.47046705,75.09998276,134.4403154,91.23498685,93.1758285,113.6281986,174.2608309,95.63040778,77.36444713,118.5018058,132.5348477,120.4815012,103.1733587,120.3402314,132.6338882,122.2828431,112.3230045,120.2647456,99.42295399,70.06430891,70.06430891,98.83260008,120.9040345,96.60213001,134.5799005,94.15071248,129.2704176,92.31668596,95.90777699,122.1736443,66.64354558,109.2504683,105.1425404,97.65444418,57.80628013,111.0740223,112.5660674,109.7846613,126.6992673,89.5956503,121.7553001,133.9090007,127.1847016,125.0934193,123.675658,103.8340673,107.4817879,147.7582575
4/4/18,146.223633,132.8054377,141.1146567,86.8247762,122.506943,90.43221516,132.562003,123.2427114,126.1591958,124.6604673,133.2617174,133.5884694,131.6010162,134.2553463,126.6396272,120.903472,122.0044022,132.2345586,124.1112045,127.4965813,133.4745196,86.65802649,91.79722233,90.24379054,86.16981689,110.7303725,111.8290472,122.1792531,138.5667746,108.0726388,82.27297159,127.8970777,123.7600961,84.13339274,123.1574217,80.98408776,101.2622247,100.0516556,112.6375172,116.3930148,113.6698817,125.0213531,88.33387739,130.3336472,80.76128912,75.29320741,133.8542617,91.90886037,93.41609624,114.233908,177.6353629,98.22214781,79.48185642,117.4136122,129.3982784,119.193594,101.7053561,120.7636981,131.6442338,121.9775177,112.5681174,119.6047942,98.35709899,70.60985971,70.60985971,97.76988395,120.718741,95.23291696,130.6837033,90.75507315,126.035153,91.89052699,95.77521614,121.3734895,66.12334444,109.55921,105.5219721,95.51413724,56.87915455,108.276014,113.0992751,107.3791232,126.7226002,89.2529347,122.1025079,132.7793197,126.1436836,125.3683499,122.4496291,103.9760824,109.569392,146.4026772
4/5/18,146.1648463,132.9250744,141.4272249,86.815411,123.5878609,90.73700046,133.3282574,123.6510836,126.8774063,125.9615298,133.2831017,133.5818211,132.3192794,135.5497139,126.9017274,122.1914332,123.1047404,133.1956355,124.5636612,127.7153258,133.52916,86.93156824,93.84519186,90.51520043,86.33746244,111.344323,112.1290462,122.736083,140.2418159,112.0486915,83.4525124,128.293439,125.0893287,84.32514976,123.722866,81.71808251,103.5020397,99.60632181,111.6541871,118.8674054,113.6238918,125.275455,88.77460237,130.3859662,80.12148056,75.71186083,133.6701525,92.43298421,95.81877361,115.272267,181.0098949,100.8378854,83.24262816,117.8340506,131.1243779,120.8012575,102.4588011,122.0992206,130.8565496,123.1224881,114.2226298,119.9533363,100.5740774,69.49277951,69.49277951,98.93887169,121.3672684,94.94247783,131.7787935,91.40714534,126.0465952,92.05033661,96.13975848,121.3234798,66.20041127,109.2945742,105.6417927,97.01940805,57.25000478,108.3623723,113.6324828,106.9184883,127.2728663,91.01547208,123.3607195,132.826868,126.3879883,126.6055376,123.4457776,104.2285537,111.2991211,146.4026772
4/6/18,144.9863133,131.2050797,140.331512,86.18169908,125.2376829,90.75510652,132.9978214,121.7878855,125.2086799,124.6855316,132.4112822,132.7142232,130.6841946,133.9525901,125.8673678,121.0048567,122.1401971,132.5893903,123.0035436,127.0079545,131.6983606,86.24771387,93.60425426,90.65090538,85.70723933,109.5463249,109.51729,120.5446879,140.2418159,112.007981,84.04228281,126.2342939,126.5187694,82.93491136,121.8623718,81.96274743,101.8833499,99.3942581,112.2929314,118.2488077,112.548877,123.6036921,88.77460237,128.5855231,79.94698732,75.64745261,132.0094744,93.93048092,97.40454067,117.3489849,180.9424043,98.22214781,81.50445635,118.4152449,130.572026,119.9086045,102.468523,120.8840553,130.6141853,123.8094704,114.283908,118.8334444,103.5584714,70.16822335,70.16822335,99.15141492,119.1437459,95.17068,131.2118818,91.42538512,124.9195446,89.75973217,96.1728987,120.2232669,65.96921077,110.2207994,106.2009553,97.25460662,57.2036485,109.7441048,114.4322943,108.0615454,125.7037328,92.48425323,122.2877742,132.0316644,125.7453269,125.2996173,124.441926,102.8136626,111.4184128,143.6915165
4/9/18,145.81026,132.5991077,142.2457961,84.99231859,127.204049,92.63210119,135.4162558,124.0485172,127.2820047,126.3078722,134.1401167,134.4992809,131.8720915,135.1721192,127.7317113,122.6915295,123.7674062,135.3549383,124.4825622,128.9257124,134.0096266,86.22035969,94.14636384,91.19372518,84.52440678,111.9582736,111.8628294,123.3108751,140.6785119,112.5100764,85.22182362,128.3727112,128.4359884,83.55812168,124.1423892,82.20741235,101.2245808,102.0874671,112.6291126,118.9640613,114.779389,125.1045999,88.14499526,130.3812909,80.55771367,76.37605036,134.3624675,92.32067196,100.4799677,123.9685233,180.2674979,98.39013096,85.10721246,117.9948065,132.1797644,120.9700177,103.1004446,122.4977975,129.7457131,125.3360976,114.3451862,121.1188003,106.8413048,69.96039448,69.96039448,100.8517607,122.0157957,97.44232893,133.9619316,93.24480333,126.366975,91.83725712,96.63686168,122.3236733,65.71874356,113.087687,106.0411946,98.50115901,57.29636106,110.7804042,115.4098417,109.0510575,127.9961844,96.10724674,123.8232189,133.6860158,127.3263049,126.9950226,125.8212084,104.365309,111.1798295,146.4026772
